Phyllis,Greenhall,2,PL41 7511 8595 5799 8052 3371 8151,1197.12
Lem,Shelf,1,SM67 X670 3402 599U PXDG QE5X PCG,1100.59
Tommie,Kernan,3,ES84 5577 8380 4668 6080 2737,851.23
Idalia,Lowndsborough,3,LT98 2043 8981 8477 6166,325.96
Demetris,Naton,3,LT73 6197 9867 2648 2905,1117.74
Briant,Cornels,3,RO02 LZQM KSAH WEVR LEAB UP1J,299.22
Giovanni,Geater,2,NL90 IXQQ 6822 1601 86,789.95
Hinda,Moses,3,IL83 9511 3756 1178 9476 137,656.17
Emmalynne,Yokel,1,BR82 7865 6562 9659 7110 3081 573U Z,601.61
Rivalee,Bennit,3,FR49 3529 6066 70BQ EWAB V8NT 732,1190.87
Caspar,Heimann,1,PS92 ANRE ZACW R722 9SJN T56E LSTR N,556.96
Vere,Veart,1,VG07 HCLG 7711 4759 2504 1767,766.1
Zorine,Stubbes,3,HR34 0057 6084 5958 8274 7,236.47
Annabella,Clift,1,NO57 8441 6083 672,477.25
Loise,Blaik,2,FR43 6353 4663 23G0 S9UK I7QH R23,472.73
Faun,Brockett,2,KW14 YQVG HMEM PPAP IUV2 KFEV FK7P JP,1175.83
Saul,Drew-Clifton,2,CR77 4077 4009 5633 9551 1,262.26
Isis,Soaper,1,TN53 4015 3205 7368 0335 7859,630.69
Melita,Silley,1,PT54 3127 4628 6660 5471 9874 3,305.14
Merrile,Kienl,1,HR71 4986 0381 7186 3371 6,477.94
Luigi,Crimp,3,FR10 0241 8535 86AD IVDZ UW3Q F61,278.99
Felic,Philippon,3,VG33 NYZT 4925 4475 4611 7554,302.24
Arv,McNulty,3,FI12 6243 3011 1618 05,1178.63
Edy,Onge,3,KW24 BSBM WUUW WCHE JHFS 58S8 OS6F OH,1105.47
Gloriana,Branford,1,FI55 7363 7867 6723 72,1109.14
Auguste,Geely,2,BR86 1846 8819 5200 5987 3904 333N A,872.87
Ethe,Alvarez,1,FR87 1727 6646 15B5 4PNX TIJQ Z78,621.6
Starr,Stickney,1,BA81 8872 6878 7692 8230,648.64
Daveta,Silvers,1,MC32 1920 5380 33A3 ACYI NBE5 992,1124.46
Coleman,Treen,1,MU37 UHKT 1833 9290 7863 2699 362I XU,373.34
Linus,Blethin,1,CY32 7634 8283 QWOM YGT4 S9LV UALP,511.82
Dorene,Sutter,2,CR53 0007 7910 5951 8187 5,1085.23
Bernadette,Jay,3,FR77 6938 0415 25UU WXY7 BHGZ P66,805.24
Mame,Instone,1,NL98 TUUF 7896 4706 51,757.08
Zebadiah,Brownsworth,2,DE54 2034 5052 3846 8001 26,912.62
Nonna,Danher,3,FR98 0142 6195 375R AB3D X4T7 564,615.37
Whit,Simoneton,3,LB29 8417 FO00 M875 3PDG 8IX0 UISZ,221.38
Atalanta,Ferriday,3,BR63 6686 3067 5682 9387 9755 707O X,702.72
Judie,Ruffey,3,BH90 CEWY VUGF 9OTR GXDF NQ,337.98
Kynthia,Coventry,1,FR73 5640 9592 86XW VEYW 52CE F58,963.48
Daphene,Endecott,1,AD60 6727 0695 P6AN CTR7 DTDT,650.9
Sheba,Eberdt,2,LU96 108Z UX8L 7MYL UIZZ,712.61
Barb,Tunder,1,GL62 8298 3138 7018 95,350.24
Birk,Yakunin,3,GR92 5803 031P 5QWT 7I3M EIBF 2FA,542.74
Noella,Bentame,3,PS47 MLVD XZR2 ZJRR ISIM REFH 4CFN H,770.83
Judye,Robelet,3,VG61 HJKE 3742 0595 2616 2111,867.6
Don,Symes,1,CH81 5908 3PMI QHV7 06UN Q,898.45
Christopher,de Quincey,3,IT32 R396 9452 750A SK8S MZ86 WSR,1166.67
Lief,Potell,2,CH10 6613 8VAX SWAC PTXM B,216.93
Pieter,Kruszelnicki,3,FR30 9782 7556 81VO 1HUW 2SBH 210,1188.01
Adan,Connechie,2,IE40 IDKC 8276 9890 6707 11,431.43
Ruggiero,Revie,1,MK23 146V QH49 QMMK X05,1062.31
Lenna,Lockhart,2,VG08 QQTM 8637 6378 9273 2394,569.96
Dionne,Grieger,3,AD87 9341 4362 AT5C ZTMD SHUL,403.31
Paton,Obington,1,AZ40 YNBJ YMTA OKKA WC62 IDZ3 DXNH,1082.9
Dalila,Erickssen,2,RO69 BZKW ENPM IJEY CDW6 JNLO,689.49
Nonah,Yeell,1,FR96 2211 0459 66ZJ ZHZN EB7T N16,1193.84
Starla,Brombell,1,IS17 8459 0654 1983 6828 0083 80,947.5
Daile,Fance,1,AD73 8188 0606 7JGT 8ENX DUHU,596.15
Erhart,Wookey,1,MR21 4847 4379 5405 4378 1694 081,227.22
Nelle,Saurin,2,AL80 3538 6446 MNQY PUX4 HO1W 3USZ,417.59
Helena,Vaissiere,2,NL09 KTDL 6293 9932 62,1197.56
Abigael,Duffyn,1,NL15 ZKAD 5948 6309 51,719.82
Joane,Meace,3,RO56 ARKP AUXC YTQL QRGJ WYOI,453.46
Carce,Freeborne,3,DE57 9700 5733 3380 7249 03,455.32
Antony,Fidal,1,FR14 0295 8629 80CE TKIP BIOW F95,772.77
Salvatore,Comford,3,CH02 7582 6QWU DK1U 0GMR B,1176.14
Pegeen,Standing,2,LT58 4652 6673 6228 0108,733.38
Wilbur,Rubinshtein,1,FR26 5587 2988 57XU 8YXG UFXV Z40,850.16
Eleanora,Mayger,1,DK47 9488 9144 0281 76,1063.68
Mylo,Pomeroy,3,GL35 0459 4311 8969 05,669.96
Dannie,Purkins,1,FR91 4133 5073 642D QYKT BY6P E91,337.85
Truman,Farland,3,BA97 9106 2933 6991 2093,909.26
Terza,Hearne,1,PS16 HVUO YIY2 BWMK HILG DC9N EZSX B,919.49
Agustin,Beviss,3,SA91 97Q4 ZM3H EKRX J2BM CI6C,1005.13
Leticia,Ganforth,1,SM23 A677 3410 523H CBFV J8MR FQ0,473.86
Magdalene,Rudderham,2,HR56 5586 3539 0459 9886 3,561.05
Lynea,Sline,1,LV56 GPZO IXLP BQ0K 1SHX Z,348.84
Joleen,Trewett,3,BH18 FDCX LOCA 6OGP NMXF G5,961.65
Eben,Capron,2,IL43 1323 1996 8197 1044 924,1075.84
Joachim,Saunier,3,FR68 2832 3106 38UQ J3OP CM1S X60,503.91
Brigham,Duckham,2,ME52 6939 7361 9833 0032 13,821.83
Malcolm,Hughson,3,FR97 8983 5798 30H1 WMJP Q2CC O87,983.92
Cirillo,Weddell,2,GT12 FCIL X3KL 4PSW VU4E QT1R QYHS,1157.73
Faulkner,Gravells,1,ME68 8601 0236 1938 8841 41,319.84
Shandy,Gallymore,1,MU73 KDTB 2701 5482 5529 3270 287K KV,245.67
Iris,Belfield,1,ES27 0827 1617 2902 6901 8098,481.16
Baxie,Ronchetti,2,PL83 9856 6505 6679 5982 5925 6043,958.43
Tymon,Barthrup,1,BG42 CEWR 6838 26T8 FPTD EK,561.28
Rhodie,Iles,3,MK86 986I 1B9P PQTM 031,966.58
Thatch,Stains,1,FR38 5709 5868 87IC L799 IGPQ U13,672.65
Rosy,Edler,1,FR10 9145 7822 92UD ZFCS IKII 157,266.78
Delphine,Reed,3,MU77 BTPW 7178 1946 4692 3628 833N TL,1001.09
Clayson,Leeson,2,LU37 9611 SOON VOT6 VL3B,697.25
Kylila,Meron,2,BG04 BOEG 3759 91RA 0HTT CB,222.88
Myra,Serjeantson,3,FR71 0415 5116 37WD MKZV WBJM F39,550.29
Appolonia,Breinl,1,PL94 6520 0191 1373 0809 8493 6219,533.65
Judd,Embling,2,LU23 505I EBI9 09B8 87GU,1030.61
Rollo,Larking,3,AL93 6009 8078 NNZK IZ1Q RUKJ JIMC,452.59
Roxine,Pigeram,1,GT14 89VP XSEF QS1H GEGT QHFO HEOR,883.06
Agata,Scullard,3,FR61 9886 6187 44FO ZRGT WG0C R44,826.76
Magdalene,Atwool,3,BE80 5906 0620 2409,272.02
Chevalier,Caygill,2,NO39 4668 2064 623,208.3
Zacharie,Kornilov,3,IE73 PENB 9340 5862 6707 14,605.65
Cort,Warbey,3,RO91 RVWD RQWK YOP9 M4PL Z1MQ,247.15
Berny,Iacobetto,1,KZ58 611C KLDJ RZG6 UPSE,433.55
Angelique,Hatliffe,1,LB85 2395 BDGN WNHX CTOP OV2E MS6V,900.02
Brian,McCathay,3,IS39 8588 4495 2019 6637 8826 26,669.61
Vivie,Dalrymple,2,LI93 1211 6IJF MTDP MUXR N,709.62
Kendrick,Nell,2,PS26 JWMJ YG22 XG2S NSEB Y7LX XKXF I,405.3
Garik,Stanislaw,3,LB27 7477 NYXU KHXL 1U2S UAP4 SJ5Z,233.92
Tisha,Kybird,3,AT13 2455 9453 6303 0864,491.23
Francois,Tinston,1,FI85 5702 7320 9528 72,940.15
Elyse,Ferraretto,1,SM78 P269 9583 435O NHGV JL7Z PTY,969.08
Merralee,Laughlin,1,AD10 5027 9442 1GCT 9VAI FZ3A,320.94
Wendie,Calles,1,PL32 6049 9069 3066 9397 2315 2095,253.95
Timotheus,Trebbett,1,BH90 KCMV 9YVS BVSS KCRD SE,1056.35
Korella,Bassilashvili,1,IL69 5529 6396 5698 8972 357,722.55
Georgia,Dorsey,3,BR71 0743 5358 0365 7899 0863 519N A,643.97
Margaretta,Maus,2,GT38 R0CN 7SNU I2UK N9VV OBNN MY38,849.67
Grace,Coot,2,DO15 Q6K9 5738 9903 0558 7845 5180,568.07
Corey,Bettis,3,PT35 8789 6759 3738 5823 7706 3,583.5
Demeter,Partington,2,GE76 RF12 7756 5044 9529 93,926.67
Darda,Mudle,2,GI71 HXNR CWW1 PTXG JOOZ I3J,555.1
Flossie,McFaul,2,KZ74 780Q 6TRX 0SUE S02H,389.46
Ryon,Ockwell,2,HU96 6403 5420 8130 7898 7104 6121,1189.5
Charlton,Struttman,1,CH61 2248 1FCI M2HL ANMR T,844.62
Monte,Goundrill,3,PL36 1890 4839 3268 4306 2414 4605,400.14
Maighdiln,Vernall,3,FR03 7866 3545 267C W9KE B2G2 X55,895.29
Josias,Wadworth,3,LI60 0586 3AJG 0LKG B0ZK V,298.84
Bearnard,Runnett,2,IS56 1949 9310 3008 4198 6150 73,598.03
Wesley,Algeo,1,GB37 ZTBE 0750 0947 4206 29,318.91
Cayla,Saur,3,VG43 YVBH 2373 8928 8399 4234,238.07
Donn,Wilderspoon,3,PT12 3752 3545 5669 9146 6556 8,506.72
Norbie,Mattingley,2,FR65 9019 4991 19WI JDRY CJE4 T30,210.23
Martha,Mungham,3,FI71 0246 5631 6077 32,522.67
Violet,Gommowe,1,BH87 HKWC TJ0C YMRE JZKY 5V,1086.1
Nolan,Dericot,2,DO42 NPXZ 0490 1310 6168 1220 7134,1136.51
Penelopa,Spur,1,PS56 HAOI SC2G 0FH0 CKSQ ZFKY 0XHU I,1019.43
Betty,Keaveney,3,AL16 1837 0804 QWAT GVTY 3L76 VDY8,736.9
Lezley,Sturridge,1,GL34 7539 0317 9809 48,1179.34
Susanne,Webermann,2,BA64 8188 1071 4636 2063,211.39
Freedman,Dukes,1,KZ42 489O BDYE Z59Z CDMX,1122.37
Burlie,Blackham,2,LT82 2652 0498 5040 7203,484.9
Spencer,Janaszewski,2,DE28 5068 2520 2531 6061 41,315.7
Francene,Hryncewicz,2,CR09 9165 9596 3559 6619 9,228.53
Rikki,Kording,3,IE87 WERO 3452 5805 0181 65,543.87
Heidi,Burnsides,2,CZ79 9079 0986 4693 5596 8300,499.86
Archambault,Cope,2,FR80 8914 0102 12EM CTS6 UVQJ B36,743.63
Erminie,Boston,2,PK14 CJPC XMIG KHFS XGJL IRPP,840.88
Seumas,McIleen,2,MU27 TBZB 5972 6208 5625 9221 185J PX,618.5
Angelo,Callum,2,FR46 9311 5820 25IL RVXI O18N 804,990.62
Arluene,Schruurs,3,TN50 2300 3673 6507 3754 4004,1019.93
Corrine,Pehrsson,1,LV63 IHLC LSQF Z7UV Y1WE N,360.57
Gibbie,Johns,3,MT45 DCUQ 9375 9GBE SDSS TFBT VJCX NYX,1097.08
Donielle,Pinwill,2,LT57 3429 4094 6619 8248,1155.57
Ambrosius,Prudham,1,LI75 5911 40US OOHE ONRM V,258.58
Isiahi,Pigne,2,HR31 3689 0431 5235 9915 9,798.66
Alikee,Holborn,3,MK63 143Y HFC7 8RAF V46,223.78
Ellynn,Esmonde,2,VG40 QIUH 8407 8758 7687 2651,881.96
Cookie,Vinson,3,PL05 5108 4654 5025 0191 5992 2257,637.58
Kin,Gotling,3,LV72 UJUF 5RHJ J1L4 OLIL W,588.67
Flor,Stoak,2,CH88 2431 21ZE CB5Q W3VD F,559.08
Prudi,Rollinshaw,3,CH06 0293 1DLT VO9F ELSD 8,409.71
Worth,Belloch,2,VG19 CCZO 9810 8734 3400 1445,542.59
Stevy,Berrey,1,MT82 WUKX 0723 3NLR JPET M4TA 9XAQ OMG,493.57
Gerek,Hobble,3,CY37 4426 4426 VDA4 PRHY FM4D ARKY,637.54
Ragnar,Rosina,2,FR26 8543 5126 919S JAGU NDHD K15,792.3
Gillie,Troughton,3,MK89 982D CNIM Y6CZ 694,990.65
Hilde,Daniau,2,TN10 1033 3124 3490 0916 3220,634.31
Verine,Hodgin,2,PT14 8843 4624 3003 5233 7550 6,271.07
Astrix,Low,2,IT42 L403 1002 0040 IDG1 3PLV MLI,911.36
Salomone,Rennison,3,NO47 4329 0591 593,673.89
Flemming,Sinnott,1,BA55 1757 6336 7321 5841,324.51
Frants,Camin,2,MC13 2012 0586 85MK EWUS 58JK N08,976.18
Christophe,Cushion,2,FI75 0705 6897 3173 14,663.37
Clark,Bolam,1,HR22 1507 1726 9981 5615 6,459.69
Aida,Pettwood,2,LB21 7804 FUMH EINV 3DZN WXRS H44T,339.59
Teddy,Osmint,3,KW92 BIQI FRSY 3HKK KIBW JMBE HPUK KG,1013.88
Mirella,Grichukhin,1,FR58 8194 5326 40RE X9EK BRAM Q76,495.93
Tremayne,Beslier,2,FR69 1340 5115 20QC PMPX WUU0 G94,459.05
Harwell,Troy,1,BG97 WFHW 6932 75ZM YFPU IY,1064.54
Terrie,Mangenet,1,GL40 2421 8282 9771 85,1040.93
Corbin,Warrillow,2,DK79 3741 1608 3614 52,367.28
Valerie,Benedettini,3,LI16 8079 4DDU LDAF RHYX G,797.88
Ad,Mitkcov,1,PS60 KGCP ZSEV MICI 6TXF V7V5 MR3O H,535.28
Hewett,Lanceley,2,FR68 4742 9676 83AP BPD6 QVJI C58,338.48
Beulah,Linder,2,HU81 0014 3457 3447 7842 2894 7091,1002.02
Pace,MacElane,3,PK79 GBQD XBBH LV03 SHKI R7PV,899.01
Desiree,Gouth,3,MK41 035T ZLRG IMU5 A59,843.87
Edouard,Nathan,3,BG46 NVRS 2894 94PB JUEJ WS,786.88
Corenda,Keelinge,2,MR72 7735 8146 8425 0547 4030 981,1016.88
Lotte,Viney,3,MC94 6428 3182 514C UVOH 241D Q12,300.63
Wernher,Rosewall,2,AZ51 DJZM VHFJ TDCA HPFZ ESVE 0ZTA,314.28
Philip,Moores,3,MT84 QLVO 3712 6IZI CCGU BYYE UJSJ NMC,529.04
Rip,Stockney,1,GL37 2923 9707 7449 01,816.41
Lenette,Woolveridge,3,AD87 8669 1140 DVFG ZKGJ GK5L,1074.46
Carmine,Verring,2,LV93 VHWK EZHA OMAU LMJ2 T,331.03
Licha,Male,2,FR26 1730 7220 879T JUJM HS37 220,315.35
Yettie,MacDowal,2,KW38 JVUB B6AA OE88 J4X6 AAKX 8DQM X9,1018.46
Tresa,Ackerman,2,FR04 0790 4806 80JY QJEI HFWV Z88,783.04
Archibold,Adame,2,FI09 6851 9886 5284 42,303.01
Etienne,Rihanek,1,AL51 0679 3716 WRBA T73L TFMU N92D,291.74
Linet,Randle,2,IE55 SGEJ 7009 1750 6898 93,718.52
Maynord,Bourgeois,3,PT34 2709 7796 1521 8502 8735 5,569.15
Rossy,Keelin,1,FR50 3957 4284 63YT GGFI FL2W V39,844.7
Jobyna,Etherington,2,IT31 C312 8906 707M X6K3 CBY1 VKN,1089.81
Brooks,Witchard,3,FR65 4703 5426 38DW MTIG S4NJ R58,342.13
Spenser,Dhennin,3,FR65 2467 6573 23AY ENO8 C86L M98,337.05
Liana,Thurlow,2,SA44 90FA QRTJ VEVJ ENLC 0O44,636.15
Hedy,Bettis,2,FO73 8309 8325 5444 25,803.01
Gualterio,McIlwrath,3,LU37 6174 POYP KM55 2BEF,369.87
Tammy,Seeborne,2,LU95 390N BLTB EFY4 6BXI,459.2
Vite,Burnitt,3,FR59 1605 6248 03JQ U7EX Y9O5 J19,727.92
Casandra,Sherer,1,MC85 1850 9010 75PI GMHD HMNT F14,640.69
Edd,Gemmill,2,LT63 5851 1225 8765 4667,1152.06
Willa,Grimm,2,FR80 7786 8628 7205 YBHL Y50S F95,370.95
Scott,Mazonowicz,3,DO18 WLOS 3216 9256 4205 8056 6351,952.12
Wilhelmine,Lawrenceson,2,FR96 7604 6416 5882 WGEO D0YZ J66,231.31
Chane,Allwood,1,BG63 MSCW 4885 32CP NSIX ED,913.61
Harlan,Killby,1,GI33 FXBB AAVZ CBD0 S5MZ TMM,846.61
Hollie,Boog,1,FR62 8176 8596 6551 ZFN9 XKQP S68,461.59
Wells,Brawson,2,EE61 3302 7812 3488 0929,490.37
Marjie,Ronchka,1,TR52 0265 0AJP IN4C XZGI BOFN WY,465.89
Kevin,Diggell,2,LT81 1451 1074 7859 3586,753.94
Corliss,Seide,1,TR25 8327 0JRW TFFK N1YS URBY 02,539.05
Jillayne,Hayne,1,TR04 1450 0JSG FA6H Q9RT DUB1 K1,592.21
Win,Simoneton,3,GE70 GK21 9768 7632 5335 99,246.97
Lusa,Bennet,3,BH38 QCOY DMX1 RVK4 1512 WS,1087.76
Meridel,O' Bee,1,RO56 WIXG BAWO JWXG IWXI ZEUU,565.85
Jesse,Rummer,1,MC19 8939 7737 74SP USJL L6HF B81,409.04
Latisha,Divis,1,NL46 WVGS 9475 1826 89,807.55
Tracey,Ianizzi,2,FR87 5042 0928 46LL NSPJ QHL4 N73,941.52
Lalo,Pedgrift,2,HR37 7664 6704 9505 9649 7,382.15
Astrid,Saggs,1,FR68 1862 3028 59CR 1TUH QE10 G36,916.98
Bogart,Bartelet,1,MR26 8325 2363 2040 5551 3100 211,1066.62
Brendin,McClaughlin,2,FR41 4992 4610 2048 FHKM 3RGT X09,467.88
Giacopo,Rutherforth,2,MR71 7975 0691 2570 1214 3762 469,399.17
Tremaine,Boutellier,1,GE29 MO44 6680 7169 5269 81,212.3
Bianka,Jessard,3,GB78 HCCL 7310 7845 7951 65,1115.68
Raymund,Toller,2,FR79 0853 4961 20PO VLUY XUJT C65,1116.6
Lorant,O' Hern,2,FR38 6035 3100 96N7 0JPV WTQV V48,1181.38
Gianni,Hartburn,1,DK42 0949 0898 0319 32,648.5
Mariam,Redhills,2,KW05 YIQS L10A B7JL 0XXU C28A JEMX YC,1031.17
Conant,Daviot,1,GE02 CX43 8234 6840 8421 87,633.37
Krisha,Ferrone,2,PL69 2335 0692 9924 0846 3243 1799,688.84
Paulette,Etty,1,CR91 0920 5079 2419 6191 1,442.55
Emyle,Navarre,1,NL13 FLSM 4707 5757 79,231.58
Madge,Hirschmann,2,BE16 7072 7035 1439,1010.52
Crissie,Booth-Jarvis,1,MC92 9052 8128 25ZE 4OPP GUKO B00,986.71
Natty,Cheverton,3,ME12 4983 7062 2086 1800 04,963.3
Kendre,Zecchinii,3,BH40 GUZY 2OIW A9OM JIGK DT,591.73
Marchall,Ruddell,3,FR71 3683 8464 68QA ZAPA U1M3 R07,748.73
Roscoe,Yabsley,2,FR81 7159 9511 88BO FY4Q 1UHW P28,1198.01
Gan,Penberthy,1,FO68 8908 8058 5041 37,236.47
Jannelle,Pietron,2,FO52 7735 5535 4040 13,706.47
Rikki,Keeney,2,HR87 9352 5420 1284 0905 0,1139.82
Jeremy,Edgell,3,FR34 3270 7142 49EA ASNB FHTZ U47,279.2
Hugibert,Winspurr,1,FR76 4700 9359 53H5 JGLT FAWJ E32,715.32
Skippy,Jarry,1,FR94 5536 3451 32QJ RO1E BUAH 995,542.95
Conant,Cottrell,1,IS04 6966 4337 8272 5869 5197 58,528.71
Aubine,Spittal,1,LI64 5355 5I52 KQIJ ZARG O,899.8
Rafi,Fowells,2,KW39 NFJB BDFI ITEY AXCO 5MAO LQFE YU,675.19
Brendon,Tombleson,3,DK18 4694 9154 1164 76,372.48
Umeko,Ferrant,3,FR31 6245 8003 00UI CHIU BE4P 871,431.07
Wright,Challice,3,TR65 0123 5FLN 9URE WPXO KIBT BX,1120.28
Jessalyn,Toler,3,FR61 2893 5089 35RO R1VK PTS3 R78,853.53
Tisha,Lethley,2,IE45 BEWW 2776 3731 5196 37,300.14
Gabrielle,Sex,1,LI51 9438 2IQB HBBS GXG0 3,675.77
Barry,Dochon,3,LT92 0096 8268 0922 4720,500.74
Quinton,Tichner,1,FR18 4406 8072 130S LQF2 9EIG C50,1094.45
Ema,Hoxey,2,GI13 ZNKH XUBI UVEN E7KC 6OB,244.49
Wit,Claricoats,3,PT82 4411 5992 7350 0039 4636 4,312.54
Krissie,Ostridge,3,LT96 8998 9578 1597 0845,742.33
Britt,Asbrey,2,TN88 0829 9873 2555 9145 0922,1018.78
Bernard,Milazzo,2,RS08 8632 7706 9555 1647 26,538.21
Gwenny,Durbin,1,FR49 1739 6594 47GY G1NO NKUP A91,845.1
Brander,Bellis,3,BA80 5637 6928 6091 5078,640.21
Dara,Fairbridge,1,FR47 8279 5934 25YA PJIE O16P I34,878.5
Ellynn,Boughtwood,1,IS92 1958 0461 8999 7728 0837 19,907.47
Rebe,Lofthouse,1,NO63 6563 0076 201,438.81
Lissi,Eisikowitch,3,IE18 KWXW 0835 0955 4799 92,1191.25
Karola,Rodge,1,FR66 7446 9748 13UV IHZU NPIB F58,226.59
Judith,Lockey,2,HU43 8076 2543 7212 2438 2089 1132,467.45
Bordy,Harroway,3,NO91 6295 2144 705,752.35
Neddy,Joinsey,2,LI97 2282 3KYX WAHP IWGB Y,275.76
Herbie,Camoys,1,FR20 1942 0470 82NE P8VF F7XN G59,364.33
Candis,Eglinton,2,LB98 7904 PX5Z 9AL6 KAOM 5LA6 NHSL,380.15
Tiffy,Peedell,2,GL63 0494 3883 4811 88,1037.98
Halsy,Meigh,1,EE16 8621 0982 0240 6299,1138.59
Normie,Simoneton,3,CR68 3472 1806 1919 7430 6,382.48
Base,Lindegard,2,RS74 1623 1288 6642 7157 18,982.15
Harriott,De Brett,1,IL97 1859 8384 8417 1461 604,464.41
Jessalyn,Olding,2,FR65 6537 2132 63PV KOMW 5ARN M97,927.58
Emery,Ferreri,2,FR23 7658 3479 85JZ 4N7Y ORVX I83,268.21
